dataset,TwitterDatasets/Twitter_394t_46486w
36421,0.33072331
36422,-0.14768313
36423,0.31365715
36424,-0.46
36425,-0.30913086
36426,0.09229544
36427,0.33
36428,-0.54
36429,0.08572525
36430,0.25250634
36431,0.02
36432,-0.64
36433,0.24835754
36434,0.15710468
36435,0.33
36436,-0.37407727
36437,-0.57354907
36438,-0.29033655
36439,0.13910098
36440,0.19110475
36441,0.20586759
36442,0.28820453
36443,0.2420726
36444,0.3
36445,0.3194992
36446,0.31884666
36447,0.17178757
36448,0.32
36449,-0.09811845
36450,0.32
36451,-0.20058567
36452,-0.12
36453,0.21631844
36454,0.23988046
36455,0.31381553
36456,-0.57420305
36457,-0.51861915
36458,-0.14
36459,0.32722449
36460,-0.64
36461,-0.08
36462,-0.58
36463,0.32
36464,0.33
36465,-0.57
36466,-0.63
36467,0.2994554
36468,0.255
36469,-0.24
36470,-0.59212403
36471,0.32420138
36472,0.32
36473,-0.63
36474,-0.24
36475,-0.48
36476,-0.09
36477,-0.60956379
36478,-0.06
36479,-0.63
36480,0.33
36481,0.32
36482,-0.62
36483,-0.36
36484,0.32
36485,0.01
36486,-0.07
36487,0.31
36488,0.32
36489,0.33
36490,0.31
36491,-0.62
36492,0.33
36493,-0.08
36494,-0.62
36495,0.18
36496,-0.12
36497,0.33
36498,-0.64
36499,-0.63
36500,-0.27
36501,-0.61
36502,0.32
36503,0.32
36504,0.33
36505,0.33
36506,0.32
36507,-0.22
36508,0.33
36509,0.22
36510,0.2
36511,0.30654564
36512,0.14803391
36513,-0.04950751
36514,-0.63
36515,0.33
36516,-0.63
36517,-0.04146353
36518,0.32
36519,0.32
36520,0.29
36521,0.32748442
36522,-0.14
36523,-0.57
36524,-0.39
36525,0.32
36526,0.01
36527,-0.35
36528,-0.16
36529,-0.06
36530,0.07
36531,0.06
36532,-0.09
36533,-0.29134515
36534,0.05
36535,0.54464588
36536,0.01
36537,-0.36
36538,-0.37
36539,0.28
36540,0.57
36541,-0.35
36542,0.04
36543,0.16
36544,0.38060509
36545,-0.00822718
36546,0.14
36547,0.43
36548,0.19
36549,-0.14
36550,-0.3
36551,-0.38
36552,-0.1
36553,0.11
36554,0.30956882
36555,0.56817969
36556,-0.22
36557,-0.38
36558,-0.39
36559,-0.09
36560,-0.27
36561,-0.38
36562,-0.34
36563,-0.37
36564,-0.12688994
36565,-0.05993604
36566,0.26
36567,-0.02
36568,-0.37
36569,-0.25
36570,-0.34
36571,-0.34
36572,-0.33420619
36573,-0.36
36574,0.3
36575,-0.06644014
36576,-0.38
36577,-0.35940381
36578,-0.3231493
36579,0.15343699
36580,0.21
36581,-0.14
36582,0.11
36583,0.29
36584,-0.37
36585,-0.38
36586,0.57
36587,-0.31
36588,-0.34238026
36589,0.58
36590,-0.0778712
36591,0.05
36592,-0.08
36593,-0.37
36594,-0.07
36595,-0.24
36596,0.13
36597,-0.31
36598,-0.37
36599,-0.38
36600,0.58
36601,-0.35
36602,-0.36
36603,0.29704379
36604,0.09
36605,0.1
36606,0.16
36607,-0.36
36608,0.41
36609,-0.37
36610,0.14728317
36611,-0.37
36612,0.1
36613,-0.05
36614,-0.38
36615,0.510028
36616,-0.25719474
36617,0.19
36618,0.58
36619,0.39
36620,-0.32
36621,-0.31850655
36622,-0.165
36623,0.42467722
36624,0.54
36625,0.53
36626,-0.38
36627,0.17060853
36628,-0.33942204
36629,-0.38
36630,-0.38
36631,0.37
36632,0.56
36633,0.54
36634,0.57
36635,0.08
36636,0.16
36637,0.55
36638,-0.38
36639,-0.38
36640,-0.38
36641,0.19
36642,0.
36643,0.39499881
36644,0.57
36645,-0.16
36646,0.49
36647,0.43139518
36648,-0.04
36649,0.3
36650,-0.37998194
36651,0.28
36652,-0.06
36653,-0.38
36654,-0.07
36655,-0.37
36656,0.21
36657,-0.39
36658,0.52
36659,-0.38
36660,0.57
36661,0.35
36662,-0.36
36663,0.14
36664,-0.38
36665,0.12
36666,0.11
36667,-0.38
36668,0.32
36669,0.2
36670,0.05
36671,0.12
36672,-0.38
36673,-0.11051355
36674,-0.00945342
36675,-0.42734411
36676,0.08336563
36677,-0.47
36678,0.29023761
36679,0.18
36680,-0.12
36681,-0.06
36682,-0.05252069
36683,0.48
36684,0.48015795
36685,0.46845395
36686,0.275
36687,-0.10057668
36688,0.16
36689,0.00380605
36690,-0.12963385
36691,-0.44
36692,0.07262926
36693,-0.155
36694,-0.45
36695,0.14227425
36696,0.04
36697,0.05472047
36698,0.36
36699,0.49
36700,0.43006585
36701,-0.01
36702,0.42
36703,-0.01
36704,0.3984494
36705,0.31
36706,0.15
36707,0.22
36708,0.49
36709,0.47
36710,-0.33367399
36711,-0.085
36712,-0.10905238
36713,0.45666667
36714,0.1
36715,-0.46
36716,0.49
36717,-0.44
36718,-0.47
36719,-0.02047136
36720,-0.33911737
36721,-0.44177553
36722,0.4401085
36723,-0.44327571
36724,-0.07690406
36725,-0.4598571
36726,-0.01505043
36727,0.3
36728,-0.03880435
36729,0.48
36730,-0.00666667
36731,-0.19
36732,0.02
36733,-0.47
36734,0.45
36735,0.11956656
36736,-0.45
36737,-0.18565837
36738,-0.04
36739,-0.01
36740,0.49
36741,-0.45
36742,-0.18276929
36743,0.01
36744,0.
36745,-0.12
36746,-0.38
36747,-0.27
36748,0.18
36749,-0.47
36750,0.02
36751,-0.46
36752,-0.27
36753,-0.45799733
36754,-0.47
36755,-0.07
36756,0.41
36757,-0.16
36758,-0.03133353
36759,0.47
36760,0.38
36761,-0.45
36762,-0.46
36763,-0.4
36764,0.13
36765,0.48
36766,0.08972047
36767,-0.10628773
36768,-0.47
36769,0.46
36770,-0.12
36771,-0.47
36772,-0.46
36773,0.
36774,-0.47
36775,0.09
36776,-0.47
36777,-0.47
36778,0.48
36779,-0.11
36780,0.06
36781,-0.41
36782,0.48
36783,0.21
36784,0.46
36785,0.18
36786,-0.27
36787,-0.17
36788,-0.22
36789,0.01
36790,-0.35
36791,0.05
36792,-0.35
36793,-0.05
36794,-0.37
36795,0.48
36796,0.03480966
36797,0.49
36798,-0.46
36799,-0.47
36800,-0.41
36801,-0.05
36802,0.14
36803,0.29
36804,-0.46
36805,0.12012792
36806,-0.09987208
36807,0.06012792
36808,0.52012792
36809,0.29012792
36810,-0.2325832
36811,0.41680183
36812,-0.11987208
36813,-0.43987208
36814,-0.41987208
36815,-0.40265819
36816,-0.42987208
36817,0.04012792
36818,0.53012792
36819,0.23012792
36820,0.07012792
36821,0.26091502
36822,0.54337597
36823,-0.42987208
36824,0.52012792
36825,-0.42987208
36826,-0.42987208
36827,0.01290769
36828,0.14012792
36829,-0.04987208
36830,0.02012792
36831,-0.34987208
36832,-0.42987208
36833,0.04012792
36834,0.17991954
36835,0.52012792
36836,0.47482134
36837,0.53012792
36838,-0.41988083
36839,0.46012792
36840,-0.41987208
36841,-0.42100052
36842,-0.26447929
36843,-0.08987208
36844,-0.30987208
36845,0.06597005
36846,-0.40987208
36847,-0.40645668
36848,-0.36987208
36849,-0.3098226
36850,0.02954955
36851,0.14012792
36852,-0.42987208
36853,-0.39987208
36854,0.52012792
36855,0.06583234
36856,0.2390738
36857,0.25012792
36858,-0.41961177
36859,-0.38987208
36860,0.50755527
36861,0.18759168
36862,-0.00376164
36863,0.29012792
36864,-0.29987208
36865,-0.24987208
36866,0.08012792
36867,-0.42987208
36868,-0.42458386
36869,-0.37987208
36870,-0.05987208
36871,-0.38339621
36872,-0.14987208
36873,0.09011567
36874,-0.1384524
36875,-0.42987208
36876,-0.42987208
36877,-0.31987208
36878,-0.28987208
36879,0.52012792
36880,-0.36646018
36881,0.42012792
36882,0.22532299
36883,0.05012792
36884,-0.38987208
36885,-0.42987208
36886,-0.41987208
36887,0.09012792
36888,-0.42987208
36889,-0.24987208
36890,0.08012792
36891,0.09012792
36892,-0.42987208
36893,-0.18987208
36894,0.06012792
36895,0.07221772
36896,0.02012792
36897,-0.43987208
36898,-0.41263117
36899,0.52012792
36900,0.53012792
36901,0.04670931
36902,-0.40987208
36903,0.05012792
36904,0.02012792
36905,-0.07987208
36906,-0.42987208
36907,-0.42987208
36908,0.38012792
36909,0.41937139
36910,-0.42987208
36911,-0.41987208
36912,-0.22385995
36913,-0.42987621
36914,-0.03987208
36915,-0.3096159
36916,0.46012792
36917,0.02012792
36918,0.01012792
36919,0.05012792
36920,0.47593893
36921,0.06012792
36922,0.11012792
36923,0.53012792
36924,-0.22987208
36925,0.04516008
36926,0.01012792
36927,0.06012792
36928,-0.02987208
36929,-0.07987208
36930,0.44012792
36931,-0.42987208
36932,-0.21987208
36933,0.08012792
36934,-0.40987208
36935,-0.42987208
36936,-0.40987208
36937,-0.40987208
36938,-0.42987208
36939,0.52012792
36940,-0.27987208
36941,0.20012792
36942,0.51012792
36943,0.48012792
36944,-0.27987208
36945,0.53012792
36946,0.64
36947,-0.11
36948,-0.335
36949,-0.07
36950,-0.32
36951,-0.32
36952,0.07
36953,-0.29
36954,-0.13
36955,-0.33
36956,-0.29995205
36957,-0.26
36958,0.14
36959,0.05
36960,0.05
36961,0.58
36962,0.56
36963,0.19
36964,0.11
36965,-0.33
36966,-0.11
36967,0.
36968,-0.29
36969,-0.33
36970,0.1
36971,0.16
36972,0.21
36973,-0.3
36974,-0.04
36975,0.02
36976,-0.32
36977,-0.13
36978,0.05
36979,-0.07
36980,0.04
36981,0.27
36982,0.26
36983,0.24
36984,-0.31
36985,-0.31
36986,-0.31
36987,0.52
36988,0.14
36989,-0.28331539
36990,0.13333333
36991,0.18
36992,-0.28649355
36993,0.27
36994,0.165
36995,0.16
36996,0.39807894
36997,-0.22
36998,-0.22
36999,-0.22
37000,-0.22
37001,-0.16
37002,-0.1975
37003,-0.22
37004,0.59
37005,-0.32
37006,-0.15
37007,0.59968174
37008,0.53
37009,0.045
37010,-0.20333333
37011,-0.22
37012,0.15
37013,-0.25
37014,-0.25
37015,-0.25
37016,-0.22
37017,-0.22
37018,-0.22
37019,-0.27
37020,-0.25
37021,-0.24
37022,-0.22
37023,-0.22
37024,-0.22
37025,-0.28180473
37026,0.225
37027,0.235
37028,-0.3
37029,-0.32
37030,-0.13848465
37031,-0.22
37032,-0.25
37033,-0.16
37034,-0.32
37035,-0.22
37036,-0.22
37037,-0.22
37038,-0.27
37039,-0.13
37040,-0.21
37041,-0.24
37042,0.11
37043,-0.22
37044,-0.22
37045,0.08166034
37046,0.16166034
37047,0.43166034
37048,0.53166034
37049,-0.28833966
37050,-0.05685339
37051,0.52166034
37052,0.03166034
37053,0.53166034
37054,-0.00416983
37055,-0.31833966
37056,0.51166034
37057,0.50873816
37058,-0.06116465
37059,0.48083017
37060,0.32166034
37061,0.03444867
37062,-0.37833966
37063,0.40166034
37064,0.20149548
37065,0.07626534
37066,0.52166034
37067,0.04166034
37068,0.51166034
37069,0.50855643
37070,-0.25455239
37071,-0.30746926
37072,-0.27392034
37073,-0.41748721
37074,-0.41833966
37075,-0.15833966
37076,0.16166034
37077,-0.00273293
37078,0.34166034
37079,-0.41747269
37080,-0.4105448
37081,-0.42833966
37082,0.52166034
37083,-0.18833966
37084,-0.28833966
37085,-0.43833966
37086,0.01538144
37087,-0.21833966
37088,-0.33988778
37089,-0.42833966
37090,-0.42833966
37091,0.43960503
37092,0.49166034
37093,-0.42833966
37094,0.45166034
37095,-0.18833966
37096,0.07166034
37097,-0.34833966
37098,0.02166034
37099,-0.42833966
37100,0.17166034
37101,0.11485801
37102,0.47166034
37103,0.53166034
37104,0.50166034
37105,-0.13298974
37106,0.27166034
37107,0.39166034
37108,-0.42833966
37109,-0.41833966
37110,0.11166034
37111,0.32166034
37112,0.52166034
37113,0.50166034
37114,-0.08311864
37115,0.14166034
37116,-0.39833966
37117,-0.41833966
37118,-0.42833966
37119,0.41166034
37120,0.50166034
37121,0.21166034
37122,-0.41833966
37123,0.14166034
37124,-0.17833966
37125,-0.12833966
37126,-0.43833966
37127,-0.42328107
37128,0.04166034
37129,-0.42531527
37130,0.38166034
37131,-0.31513552
37132,-0.41833966
37133,-0.42833966
37134,0.14166034
37135,0.53166034
37136,-0.43833966
37137,0.39166034
37138,-0.40833966
37139,-0.39833966
37140,-0.02833966
37141,-0.42833966
37142,-0.13833966
37143,-0.39833966
37144,-0.42833966
37145,0.02166034
37146,-0.01833966
37147,-0.39833966
37148,0.19166034
37149,-0.22833966
37150,0.06166034
37151,0.34103523
37152,0.08166034
37153,0.32166034
37154,0.04166034
37155,0.53166034
37156,-0.34833966
37157,0.07166034
37158,-0.17833966
37159,0.02166034
37160,-0.41833966
37161,-0.13833966
37162,0.08166034
37163,-0.36833966
37164,-0.42833966
37165,0.10166034
37166,0.04166034
37167,-0.13833966
37168,0.52166034
37169,0.17166034
37170,-0.42833966
37171,0.52166034
37172,0.51166034
37173,-0.27833966
37174,0.09166034
37175,0.05166034
37176,0.44166034
37177,-0.10833966
37178,0.53166034
37179,-0.19833966
37180,0.04166034
37181,0.26166034
37182,-0.36833966
37183,0.14166034
37184,0.14166034
37185,-0.34833966
37186,0.52166034
37187,0.44
37188,0.54
37189,0.02
37190,-0.15
37191,-0.23
37192,0.35775066
37193,-0.38
37194,0.39
37195,-0.37
37196,-0.01
37197,0.09
37198,0.
37199,0.59
37200,-0.24
37201,-0.3
37202,-0.35
37203,0.04
37204,0.57636782
37205,-0.36
37206,0.06464775
37207,0.086
37208,0.10959833
37209,0.5
37210,-0.28
37211,0.34840532
37212,0.08839378
37213,0.05
37214,-0.27
37215,-0.05
37216,0.54283458
37217,0.48
37218,0.2
37219,-0.3492605
37220,-0.01
37221,-0.3
37222,-0.36165264
37223,0.19988992
37224,-0.33
37225,0.59
37226,-0.09
37227,0.08
37228,-0.265
37229,0.23432239
37230,0.18
37231,0.36
37232,0.02
37233,0.15
37234,-0.33
37235,0.11
37236,-0.19
37237,0.53
37238,0.47
37239,0.15
37240,-0.37
37241,0.56
37242,0.08
37243,-0.37
37244,0.58
37245,0.02
37246,0.59
37247,0.14
37248,0.09
37249,-0.21
37250,0.51
37251,-0.36
37252,-0.36
37253,0.59
37254,0.23
37255,0.18
37256,0.17
37257,-0.37
37258,0.54161495
37259,-0.37
37260,-0.3
37261,0.39
37262,0.06
37263,-0.08
37264,0.38
37265,-0.1
37266,-0.30041907
37267,-0.18848268
37268,0.
37269,-0.18805074
37270,-0.32
37271,-0.26289692
37272,-0.24948932
37273,-0.18
37274,-0.36
37275,-0.28
37276,-0.37
37277,-0.34381091
37278,-0.37
37279,0.58
37280,-0.38
37281,0.57
37282,-0.35
37283,-0.17
37284,-0.37
37285,0.58
37286,-0.37
37287,-0.27
37288,0.14
37289,-0.11
37290,0.15
37291,-0.29
37292,-0.36
37293,-0.37
37294,-0.37
37295,-0.37
37296,-0.24
37297,-0.25
37298,0.14
37299,0.14
37300,0.15
37301,-0.03
37302,0.36257716
37303,-0.31387763
37304,-0.28590159
37305,-0.35
37306,-0.3
37307,-0.37
37308,0.16
37309,-0.37
37310,-0.16
37311,-0.36
37312,-0.37
37313,-0.155
37314,0.08
37315,-0.36
37316,-0.29824373
37317,0.26
37318,0.05905204
37319,0.14
37320,0.29
37321,-0.27
37322,-0.37
37323,0.52
37324,0.24
37325,0.17
37326,-0.37
37327,0.14
37328,-0.36
37329,0.4
37330,0.
37331,-0.26
37332,0.1
37333,-0.4
37334,0.31
37335,-0.4
37336,0.36076341
37337,-0.35867821
37338,0.49064995
37339,-0.39893768
37340,0.55
37341,-0.39044806
37342,0.55
37343,-0.06
37344,0.53093429
37345,-0.34043455
37346,-0.2
37347,-0.03
37348,-0.34631724
37349,-0.31
37350,-0.30932627
37351,-0.27319699
37352,-0.4
37353,-0.21
37354,-0.4
37355,0.51364968
37356,0.53068813
37357,-0.19019305
37358,-0.3
37359,-0.38751275
37360,-0.39
37361,0.
37362,-0.06
37363,-0.18249535
37364,0.55
37365,0.56
37366,0.01
37367,-0.4
37368,0.54
37369,0.11
37370,-0.14
37371,-0.16267032
37372,0.56
37373,0.23
37374,-0.01234418
37375,-0.38115685
37376,-0.41
37377,-0.36
37378,0.06
37379,0.14
37380,-0.22
37381,0.18
37382,-0.25
37383,0.13
37384,-0.37
37385,0.3
37386,0.15
37387,-0.4
37388,0.37
37389,-0.24203323
37390,0.17971668
37391,-0.26
37392,0.5
37393,0.4556877
37394,0.1
37395,0.06
37396,-0.39
37397,0.11
37398,0.07
37399,-0.31918073
37400,0.2
37401,0.47
37402,0.13
37403,-0.35091075
37404,-0.4
37405,-0.4
37406,-0.38
37407,-0.38
37408,-0.40148216
37409,0.55
37410,-0.17
37411,0.01
37412,0.05
37413,-0.35
37414,-0.4
37415,-0.39566168
37416,-0.36
37417,0.55
37418,-0.27
37419,0.54
37420,-0.28880289
37421,0.07
37422,0.13
37423,0.41
37424,-0.16
37425,-0.33
37426,-0.41
37427,0.55
37428,0.05
37429,0.24
37430,-0.41
37431,0.1
37432,-0.39
37433,0.2
37434,0.02
37435,0.1
37436,0.55
37437,0.39
37438,0.18
37439,0.55
37440,0.53
37441,0.05
37442,0.16
37443,-0.4
37444,-0.39
37445,-0.35
37446,-0.35
37447,0.06
37448,-0.07
37449,-0.28
37450,0.48
37451,-0.37
37452,-0.18
37453,-0.04
37454,-0.41
37455,0.46
37456,-0.32
37457,0.05
37458,0.07932968
37459,0.37
37460,-0.1
37461,0.0155891
37462,0.57
37463,-0.35
37464,0.155
37465,0.55858271
37466,0.54
37467,0.56059593
37468,0.11727783
37469,-0.26072642
37470,0.56
37471,0.57
37472,-0.39
37473,-0.38
37474,0.52
37475,0.48677659
37476,0.
37477,0.58
37478,-0.38
37479,0.41
37480,0.06
37481,-0.39
37482,-0.37
37483,0.1
37484,0.12
37485,-0.37
37486,-0.24
37487,-0.38751871
37488,0.21
37489,-0.37
37490,-0.34
37491,-0.38
37492,-0.37
37493,-0.25
37494,-0.38
37495,-0.26116792
37496,-0.28
37497,0.52
37498,-0.36743408
37499,0.4
37500,-0.32
37501,0.23
37502,0.46
37503,0.46
37504,-0.09
37505,0.43
37506,-0.43
37507,0.47
37508,0.46
37509,-0.01
37510,0.47
37511,0.47
37512,-0.08
37513,0.26
37514,-0.5
37515,-0.04
37516,0.38
37517,0.46
37518,0.04
37519,-0.07
37520,0.41
37521,0.45
37522,-0.4
37523,0.41
37524,-0.49
37525,0.2
37526,-0.17187825
37527,-0.5
37528,0.17
37529,-0.5
37530,-0.47
37531,0.39
37532,-0.49
37533,-0.49
37534,0.03
37535,-0.14
37536,-0.49
37537,-0.25
37538,0.
37539,-0.49
37540,-0.48
37541,0.47
37542,-0.1625
37543,-0.47
37544,0.
37545,0.47
37546,-0.28
37547,0.38901587
37548,0.48029467
37549,-0.05
37550,-0.47
37551,0.12583904
37552,0.24
37553,0.46
37554,-0.3
37555,0.39129051
37556,0.3593696
37557,-0.07
37558,0.42
37559,-0.3001811
37560,0.01
37561,0.44521662
37562,0.0056051
37563,0.14
37564,0.14388096
37565,-0.07
37566,0.48
37567,0.48
37568,0.13577438
37569,0.43806634
37570,0.47
37571,-0.28450765
37572,-0.47
37573,0.44242197
37574,0.46
37575,-0.03
37576,0.11649291
37577,-0.35
37578,0.47898551
37579,0.48
37580,-0.45
37581,0.04575283
37582,-0.15
37583,-0.09
37584,-0.08874033
37585,-0.48
37586,-0.08
37587,-0.25
37588,-0.42
37589,-0.03655283
37590,-0.46
37591,0.
37592,0.48
37593,0.47
37594,-0.07
37595,-0.48
37596,-0.49
37597,0.11
37598,0.31
37599,-0.48
37600,-0.22
37601,0.02
37602,-0.48
37603,-0.46840194
37604,0.11
37605,0.41
37606,0.04
37607,-0.1885787
37608,0.38
37609,-0.48
37610,-0.185
37611,0.21
37612,-0.04
37613,-0.24
37614,0.41
37615,-0.48
37616,0.47
37617,0.
37618,-0.15
37619,0.47
37620,-0.48
37621,-0.4
37622,-0.36723884
37623,0.25
37624,-0.12
37625,-0.48
37626,0.47
37627,-0.48
37628,0.35
37629,0.47
37630,-0.47
37631,-0.48
37632,0.01
37633,-0.08
37634,0.315
37635,0.535
37636,-0.37
37637,0.28333333
37638,-0.48
37639,-0.13
37640,-0.22362659
37641,0.3
37642,-0.2
37643,0.45
37644,-0.35
37645,0.37
37646,-0.03
37647,0.48
37648,0.34633756
37649,-0.41
37650,0.47802921
37651,-0.25
37652,0.08
37653,0.23
37654,0.07
37655,-0.38
37656,0.17025025
37657,0.17
37658,0.2209961
37659,-0.00076312
37660,0.14
37661,-0.03
37662,-0.37
37663,-0.37
37664,0.13
37665,-0.24
37666,-0.36
37667,0.06
37668,-0.38
37669,-0.37
37670,-0.34
37671,-0.15
37672,-0.37
37673,0.57
37674,0.08344033
37675,-0.2
37676,0.09401203
37677,-0.21
37678,-0.37
37679,-0.35129032
37680,-0.30546206
37681,-0.37012301
37682,0.57442169
37683,0.01819509
37684,0.59
37685,0.08
37686,0.22821164
37687,0.08952002
37688,-0.37
37689,-0.28329875
37690,0.19624564
37691,-0.21
37692,0.31
37693,0.13
37694,0.56
37695,-0.34
37696,0.12
37697,0.14352349
37698,0.38
37699,0.44
37700,-0.14
37701,0.065
37702,0.25
37703,-0.36
37704,0.57
37705,-0.33
37706,0.51
37707,0.1
37708,0.14
37709,0.
37710,0.34403981
37711,0.08
37712,0.15
37713,0.59
37714,0.525
37715,0.022725
37716,-0.37
37717,0.58
37718,-0.11
37719,0.53
37720,0.10944286
37721,-0.36
37722,0.59
37723,-0.08
37724,-0.39582845
37725,0.16
37726,0.14
37727,-0.35
37728,-0.37
37729,-0.36
37730,-0.37
37731,-0.29
37732,0.5
37733,-0.36
37734,-0.08669096
37735,-0.21
37736,-0.36
37737,0.14
37738,0.06
37739,0.18
37740,-0.31
37741,0.13
37742,-0.36
37743,0.58
37744,-0.36
37745,-0.26
37746,-0.37
37747,-0.35
37748,-0.31
37749,-0.335
37750,0.05
37751,-0.31
37752,-0.04
37753,-0.085
37754,-0.35200197
37755,-0.37
37756,-0.37
37757,-0.37
37758,-0.09
37759,-0.16
37760,0.59
37761,-0.37
37762,-0.35
37763,-0.37
37764,0.15
37765,-0.18
37766,-0.08
37767,-0.37
37768,-0.15871674
37769,0.52
37770,0.09377843
37771,0.53
37772,0.53
37773,-0.34601585
37774,0.13
37775,-0.39
37776,0.05
37777,0.24
37778,0.22964237
37779,0.05
37780,0.46611945
37781,0.4
37782,0.16
37783,-0.1
37784,-0.43
37785,-0.41999597
37786,0.34
37787,0.26592748
37788,0.48
37789,-0.4
37790,-0.38
37791,0.46697171
37792,0.055
37793,0.355
37794,0.42
37795,-0.03
37796,0.07
37797,0.05
37798,-0.28500739
37799,0.10474473
37800,0.53
37801,-0.09
37802,0.11742666
37803,-0.43
37804,0.46699337
37805,-0.12
37806,-0.43
37807,0.33
37808,0.21125386
37809,-0.42
37810,-0.43
37811,0.52
37812,-0.39
37813,-0.43
37814,-0.04
37815,0.06
37816,-0.41
37817,-0.43
37818,0.52
37819,-0.4
37820,-0.42
37821,-0.41
37822,-0.43
37823,-0.43
37824,-0.09398183
37825,-0.27
37826,-0.43
37827,0.49625056
37828,0.22
37829,0.04
37830,-0.41
37831,0.
37832,0.13
37833,0.03
37834,-0.36
37835,-0.3
37836,0.38
37837,-0.42
37838,0.53
37839,-0.43
37840,-0.43
37841,0.53
37842,0.51
37843,-0.42
37844,-0.2
37845,0.16
37846,0.52
37847,0.36
37848,-0.43
37849,-0.44
37850,-0.37
37851,0.4
37852,-0.43
37853,0.53
37854,0.08
37855,-0.42
37856,-0.33
37857,-0.39426499
37858,-0.43
37859,-0.03
37860,-0.24
37861,0.5
37862,-0.43
37863,-0.28
37864,-0.44
37865,0.53
37866,0.46
37867,0.25
37868,-0.43
37869,-0.26
37870,0.24
37871,-0.02
37872,-0.44
37873,-0.44
37874,0.04
37875,-0.42
37876,0.26
37877,0.52
37878,0.40902813
37879,-0.42
37880,0.09
37881,0.29631775
37882,0.4
37883,0.28372863
37884,0.11
37885,-0.25
37886,0.03
37887,0.5
37888,-0.01
37889,0.03540188
37890,0.53
37891,-0.42
37892,-0.43
37893,-0.42
37894,0.08
37895,0.39772025
37896,0.45
37897,-0.06
37898,-0.42
37899,0.04
37900,-0.42
37901,-0.41
37902,0.25
37903,0.49752189
37904,-0.42
37905,0.08
37906,0.06260941
37907,-0.36
37908,0.01
37909,-0.16
37910,-0.19
37911,0.02438482
37912,0.01802096
37913,-0.05
37914,-0.19
37915,-0.39593331
37916,-0.29
37917,0.21
37918,-0.29
37919,0.1
37920,0.53
37921,-0.41
37922,0.51
37923,-0.41
37924,0.2879155
37925,0.53
37926,-0.38332155
37927,0.18
37928,-0.42187219
37929,-0.41
37930,-0.42
37931,0.11
37932,-0.4
37933,0.52155674
37934,-0.42
37935,0.28162599
37936,-0.42
37937,-0.04
37938,-0.39
37939,0.04
37940,-0.38464342
37941,-0.16063622
37942,-0.41
37943,0.49
37944,0.17852044
37945,0.03
37946,-0.01
37947,-0.42
37948,0.2
37949,0.05911891
37950,-0.42
37951,-0.33
37952,-0.04
37953,0.46870795
37954,0.54
37955,0.1
37956,-0.42
37957,0.02
37958,0.09
37959,-0.41
37960,0.52
37961,0.53
37962,-0.42
37963,-0.42
37964,0.07
37965,-0.42
37966,0.41
37967,0.19
37968,0.01
37969,0.54
37970,0.24
37971,0.09
37972,0.00234159
37973,0.08
37974,0.09
37975,-0.27
37976,0.51
37977,0.03
37978,0.08
37979,-0.19
37980,0.
37981,0.52
37982,-0.42
37983,0.54
37984,0.
37985,-0.22
37986,-0.02
37987,0.12
37988,-0.42
37989,0.34
37990,-0.11
37991,0.05
37992,-0.41
37993,0.05
37994,-0.42
37995,-0.38
37996,-0.33
37997,-0.01
37998,-0.42
37999,0.33
38000,-0.31228401
38001,0.52476091
38002,0.
38003,0.53
38004,-0.42
38005,0.09
38006,0.01
38007,0.45
38008,-0.5
38009,0.1
38010,-0.02
38011,0.43
38012,-0.45
38013,0.16090859
38014,-0.21
38015,0.08
38016,-0.468119
38017,0.24
38018,-0.48517753
38019,-0.44143512
38020,-0.5
38021,-0.49
38022,-0.225
38023,-0.48
38024,0.32
38025,0.44
38026,0.45
38027,-0.04282682
38028,0.39
38029,-0.5
38030,0.17401392
38031,0.36583707
38032,-0.44625838
38033,-0.05
38034,0.20953715
38035,-0.38407646
38036,-0.48648471
38037,-0.04
38038,-0.14057601
38039,0.09
38040,-0.22
38041,-0.5
38042,-0.5
38043,0.26
38044,0.38265883
38045,0.03904845
38046,0.17
38047,-0.25693879
38048,-0.07
38049,0.09605674
38050,-0.33
38051,0.12098996
38052,-0.00321958
38053,0.45
38054,0.2486042
38055,0.00019503
38056,-0.5
38057,0.45
38058,-0.4
38059,-0.35
38060,-0.44
38061,-0.25
38062,-0.5
38063,0.45
38064,0.1
38065,0.16
38066,0.43839852
38067,0.05
38068,0.46
38069,0.44
38070,0.01
38071,0.46
38072,-0.46
38073,-0.03
38074,0.04
38075,-0.48
38076,-0.15
38077,-0.44
38078,-0.4273653
38079,-0.11
38080,0.45
38081,-0.49
38082,-0.23
38083,0.45
38084,-0.03
38085,-0.16
38086,-0.44
38087,0.46
38088,0.28
38089,-0.43
38090,0.45053146
38091,-0.07120425
38092,-0.42
38093,0.12
38094,-0.03724323
38095,-0.09666667
38096,-0.04
38097,0.44
38098,0.45696485
38099,-0.3
38100,0.13120517
38101,0.46
38102,0.44
38103,-0.51
38104,-0.47
38105,0.46
38106,0.28
38107,-0.04
38108,0.45
38109,0.08
38110,0.01
38111,-0.19
38112,-0.5
38113,0.45
38114,-0.48
38115,-0.5
38116,-0.49
38117,0.45
38118,-0.0548699
38119,0.17837346
38120,0.09
38121,-0.41
38122,-0.09
38123,0.105
38124,-0.45
38125,0.48
38126,0.07
38127,0.115
38128,0.37306086
38129,0.00389633
38130,0.47
38131,-0.4
